player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Hollis Mathis,104797,QB,WM & MARY,4,31.0,42,43,15.6,2.8,0,3,6.1,30.2,13,0,22,0.0,62,0,10,348,25.5,43.5,39.1,54.1,0,1,69,0,40.9,48.5,14.5,9,10,0,1,1,3,4.3,239,5.6
Gunnar Amos,34363,QB,IDAHO ST,2,61.5,39,42,11.5,2.43,2,1,2.3,45.2,19,0,17,20.8,51,5,9,186,26.5,45.9,45.9,54.1,0,4,52,0,29.4,18.4,9.8,5,3,0,1,0,5,9.6,183,4.4
Derrick Ponder,82138,QB,JACKSON ST,2,60.5,38,41,11.3,2.74,0,0,0.0,56.1,23,0,12,0.0,46,0,14,194,40.3,58.0,60.5,50.0,0,1,48,0,16.7,77.3,4.3,2,3,0,3,2,1,2.1,220,5.4
Bailey Zappe,60396,QB,HOU BAPT,1,88.9,36,40,7.8,2.24,1,3,7.3,72.5,29,0,11,9.4,46,3,17,183,70.2,90.7,91.6,57.9,0,0,47,1,18.2,110.7,4.3,2,2,0,3,2,0,0.0,303,7.6
Cole Kelley,39945,QB,SE LA,5,74.4,39,40,10.3,2.81,0,1,2.3,70.0,28,0,13,3.4,47,1,19,294,28.9,66.8,71.6,55.8,1,2,51,0,15.4,105.9,4.3,2,5,0,0,3,1,2.0,397,9.9
Jordan Smith,63590,QB,GARD-WEBB,2,57.9,38,40,12.2,2.64,0,2,4.8,42.5,17,0,20,22.7,51,5,12,171,72.2,49.5,50.7,51.6,0,2,53,0,50.0,38.2,19.6,10,1,0,2,0,3,5.7,207,5.2
DJ Golatt,64183,QB,MORGAN ST,4,76.7,30,38,8.5,2.69,3,0,0.0,52.6,20,0,26,13.0,50,3,9,235,24.1,33.7,37.8,43.8,2,3,54,0,23.1,42.5,12.0,6,6,0,3,1,3,5.6,189,5.0
Hajj-Malik Williams,102348,QB,CAMPBELL,2,62.9,35,38,13.7,2.89,0,0,0.0,52.6,20,0,32,9.1,65,2,18,131,72.2,71.2,63.1,75.2,0,1,72,1,28.1,86.6,13.8,9,17,0,3,3,1,1.4,231,6.1
Shelton Eppler,78515,QB,NWSTATE,1,63.9,36,38,8.5,2.12,0,2,5.1,55.3,21,0,12,8.7,39,2,10,257,69.0,58.3,58.5,57.8,0,0,40,0,0.0,90.4,0.0,0,1,0,2,2,3,7.5,225,5.9
Jeremiah Oatsvall,54990,QB,AUSTINPEAY,1,69.4,36,38,7.9,1.98,1,1,2.5,60.5,23,0,4,8.0,42,2,12,116,40.4,69.4,74.5,50.5,0,3,44,0,25.0,71.4,2.4,1,1,0,1,3,1,2.3,232,6.1
Shannon Patrick,82081,QB,ARKAPB,2,64.9,37,38,10.3,2.07,1,3,7.5,60.5,23,0,14,4.2,40,1,16,112,69.1,62.5,61.6,62.0,0,2,42,1,0.0,87.6,0.0,0,2,0,0,2,2,4.8,360,9.5
Kanin Nelson,39938,QB,S DAK ST,4,65.7,35,36,11.1,2.52,0,3,7.9,58.3,21,0,14,8.7,44,2,13,292,23.3,56.8,61.1,51.6,0,0,46,0,50.0,112.4,15.9,7,1,0,1,3,2,4.3,293,8.1
Gaven Defilippo,109064,QB,STETSON,1,73.5,34,36,9.4,2.38,1,1,2.8,63.9,23,0,9,8.0,43,2,15,302,70.9,65.1,68.9,53.3,1,1,43,0,22.2,100.9,4.7,2,5,0,0,3,1,2.3,254,7.1
Micah Zanders,33999,QB,NC CENT,3,63.6,33,35,5.9,2.34,0,0,0.0,51.4,18,0,11,14.3,39,3,6,247,73.7,49.0,48.5,56.3,0,1,42,0,27.3,47.8,7.7,3,1,0,2,0,1,2.4,124,3.5
Joe Pyle,51018,QB,SE MO ST,6,56.3,32,35,7.5,2.27,0,0,0.0,45.7,16,0,16,11.1,42,2,6,293,73.5,51.9,47.9,63.0,2,0,44,2,37.5,63.5,14.3,6,1,0,1,0,2,4.5,196,5.6
Bryce Jefferson,89411,QB,ILL STATE,6,46.9,32,34,13.0,3.33,1,2,5.4,44.1,15,0,18,0.0,49,0,10,188,24.8,35.4,28.9,54.3,0,3,53,0,38.9,34.4,14.3,7,8,0,1,1,5,9.4,184,5.4
Christian Carter,109043,QB,MERRIMACK,1,60.6,33,33,9.0,2.63,0,1,3.0,51.5,17,0,10,15.0,37,3,6,385,21.1,30.0,44.2,28.1,0,3,38,2,20.0,32.4,5.4,2,2,0,0,0,4,10.5,200,6.1
Ladarius Skelton,78528,QB,SOUTHERN U,2,74.2,31,33,9.4,2.87,1,1,2.8,60.6,20,0,16,13.0,41,3,15,297,74.6,69.2,67.5,64.0,0,0,48,0,12.5,98.0,4.9,2,6,0,1,2,0,0.0,200,6.1
Trey Mitchell,87519,QB,E TENN ST,2,67.9,28,31,7.3,2.48,1,1,3.1,54.8,17,0,15,10.5,36,2,10,157,69.7,65.0,62.5,64.4,0,0,37,0,26.7,81.0,11.1,4,1,0,2,1,0,0.0,167,5.4
Noah Johnson,37350,QB,ALCORN ST,1,70.4,27,31,6.3,3.09,0,0,0.0,54.8,17,0,22,10.5,37,2,8,107,70.3,47.9,43.1,64.1,0,1,39,0,18.2,54.2,10.8,4,2,0,4,0,2,5.1,148,4.8
Griffin O'Connor,109073,QB,YALE,6,60.0,30,31,11.6,2.81,0,4,12.5,54.8,17,0,7,5.6,35,1,9,352,72.1,75.8,78.4,62.0,1,0,36,1,0.0,74.4,0.0,0,4,0,0,0,0,0.0,198,6.4
Jalen Fowler,64170,QB,NC A&T,6,65.5,29,30,9.3,2.15,0,2,6.5,56.7,17,0,4,10.5,31,2,13,246,70.7,85.9,81.1,70.3,1,0,32,0,25.0,118.5,3.2,1,0,0,0,3,0,0.0,258,8.6
De'Andre Johnson,60380,QB,TEXAS STHN,1,62.1,29,30,9.6,2.36,1,0,0.0,53.3,16,0,9,11.1,33,2,9,313,69.5,64.0,66.3,53.5,0,0,33,0,22.2,67.5,6.1,2,1,0,0,0,0,0.0,151,5.0
Cam Arnold,83560,QB,STF AUSTIN,2,74.1,27,29,6.8,3.06,0,0,0.0,51.7,15,0,15,25.0,38,5,7,301,31.8,49.8,54.3,48.2,2,1,39,0,26.7,65.4,10.5,4,5,0,0,1,2,5.3,161,5.6
Josh Bean,109008,QB,COLUMBIA,1,82.1,28,29,5.7,2.43,0,0,0.0,79.3,23,0,13,0.0,33,0,9,145,29.4,56.7,56.9,57.7,0,1,34,0,30.8,86.9,12.1,4,0,0,1,1,3,8.8,161,5.6
Trae Self,103962,QB,STF AUSTIN,1,53.6,28,29,10.0,2.7,0,2,6.7,51.7,15,0,19,0.0,33,0,6,301,68.5,48.9,47.3,60.6,0,1,34,0,10.5,50.9,6.1,2,2,0,1,0,1,2.9,140,4.8
Will Jones,60603,QB,W CAROLINA,2,69.2,26,28,6.3,2.41,0,0,0.0,53.6,15,0,13,16.7,33,3,3,344,68.5,60.0,60.9,57.0,0,0,33,0,30.8,61.3,12.1,4,1,0,2,0,0,0.0,98,3.5
Kaelan Riley,23966,QB,MERCER,1,64.3,28,28,6.0,2.24,0,0,0.0,57.1,16,0,5,11.1,32,2,6,219,68.5,48.8,48.9,57.0,0,0,33,0,40.0,62.2,6.3,2,1,0,0,0,1,3.0,69,2.5
Daniel David,34230,QB,KENNESAW,2,53.8,26,28,14.8,3.46,0,2,6.9,39.3,11,0,21,21.4,32,3,8,200,59.1,68.3,59.1,68.3,1,1,33,0,9.5,57.1,6.3,2,2,0,1,0,2,6.1,250,8.9
Tyler Skidmore,87543,QB,SO UTAH,3,73.1,26,27,10.5,2.74,1,0,0.0,63.0,17,0,15,10.5,34,2,12,298,28.9,59.3,58.1,60.6,0,1,34,0,13.3,96.7,5.9,2,4,0,0,2,1,2.9,213,7.9
Chris Duncan,109069,QB,VALPO,1,57.7,26,27,11.5,2.96,0,1,3.4,48.1,13,0,9,13.3,33,2,11,332,72.0,60.7,48.7,75.4,1,1,35,1,22.2,62.0,6.1,2,4,0,0,1,1,2.9,148,5.5
Andrew Zimmerman,35184,QB,N DAKOTA,1,66.7,27,27,8.6,2.24,0,1,3.6,59.3,16,0,8,11.1,30,2,9,249,68.3,59.7,62.2,52.6,0,2,31,0,12.5,43.8,3.3,1,2,0,0,0,2,6.5,150,5.6
Austin Day,106411,QB,MARIST,1,76.0,25,27,7.7,2.52,0,2,7.4,66.7,18,0,3,5.3,27,1,12,213,68.6,73.0,72.3,61.2,0,1,28,0,0.0,119.7,0.0,0,0,0,2,3,1,3.6,262,9.7
Jason Brown,109060,QB,ST FRANCIS,1,52.2,23,26,9.9,2.95,1,0,0.0,42.3,11,0,15,8.3,28,1,5,299,69.8,39.0,40.0,51.5,1,0,30,0,0.0,65.5,0.0,0,2,0,1,1,1,3.3,96,3.7
Joe Newman,23911,QB,WOFFORD,2,43.5,23,25,14.7,2.75,1,3,11.5,36.0,9,0,9,10.0,27,1,10,350,29.0,39.2,31.0,57.1,0,4,28,0,11.1,41.7,3.7,1,1,0,1,1,3,10.7,215,8.6
Ramar Williams,60401,QB,HOWARD,2,60.9,23,25,8.3,2.94,1,2,7.7,48.0,12,0,15,14.3,34,2,6,184,19.8,40.8,46.3,40.7,0,1,36,0,40.0,58.9,17.6,6,3,0,1,1,4,11.1,121,4.8
Darius Douglas,60531,QB,CHARLES SO,2,58.3,24,25,18.1,2.95,0,1,3.7,52.0,13,0,13,7.1,31,1,6,135,72.4,77.2,74.5,67.7,0,0,34,0,23.1,107.1,9.7,3,3,0,1,2,0,0.0,210,8.4
Gunther Johnson,40378,QB,GEORGETOWN,1,68.2,22,25,8.5,2.4,0,0,0.0,56.0,14,0,12,6.7,28,1,7,172,70.6,37.5,39.3,53.2,1,1,29,1,8.3,65.1,3.6,1,2,0,2,1,3,10.3,118,4.7
Aaron Winchester,46433,QB,CENT CT ST,1,91.3,23,25,5.7,2.64,0,2,7.1,80.0,20,0,8,4.8,29,1,9,133,68.9,69.9,71.7,56.5,1,0,32,1,25.0,120.7,6.9,2,2,0,1,1,0,0.0,244,9.8
Skyler Perry,82082,QB,ARKAPB,2,52.2,23,25,9.6,2.55,0,0,0.0,44.0,11,0,14,8.3,30,1,6,112,70.0,41.6,42.1,56.0,1,2,34,1,21.4,17.9,10.0,3,2,0,1,0,1,2.9,59,2.4
D'Andre Thomas,91165,QB,NORFOLK,3,38.1,21,24,11.0,3.48,0,0,0.0,16.7,4,0,23,50.0,38,4,7,244,70.6,57.9,56.3,59.2,1,0,38,1,4.3,39.6,2.6,1,13,0,2,0,0,0.0,56,2.3
Jordan Hoy,60510,QB,LAMAR,1,52.6,19,24,5.1,2.37,1,0,0.0,41.7,10,0,13,0.0,24,0,3,204,68.8,54.4,50.5,65.3,0,0,24,0,0.0,49.8,0.0,0,0,0,4,0,0,0.0,75,3.1
Chris Hindle,109002,QB,BRYANT,1,80.0,20,24,5.4,2.16,2,0,0.0,58.3,14,0,9,12.5,28,2,5,124,69.1,68.0,68.5,57.9,0,1,29,0,22.2,50.3,7.1,2,1,0,2,0,0,0.0,98,4.1
Daniel Parr,34390,QB,DUQUESNE,1,90.9,22,23,6.5,2.0,0,1,4.2,78.3,18,0,1,10.0,26,2,12,155,70.6,69.7,66.8,65.0,0,0,27,1,0.0,129.5,0.0,0,3,0,1,2,0,0.0,187,8.1
Chauncey Caldwell,62787,QB,NC CENT,1,42.9,21,23,10.8,2.66,0,1,4.2,34.8,8,0,8,11.1,26,1,4,247,70.1,54.0,51.4,65.4,0,0,27,1,12.5,59.7,3.8,1,2,0,2,1,0,0.0,78,3.4
Liam Welch,19897,QB,SAMFORD,1,73.7,19,23,0.3,2.29,1,0,0.0,52.2,12,0,9,14.3,28,2,5,282,21.8,54.9,41.8,73.1,2,2,31,0,33.3,21.8,10.7,3,2,0,1,0,3,9.7,66,2.9
Glendon McDaniel,78483,QB,SOUTHERN U,2,70.0,20,22,4.1,2.91,1,0,0.0,59.1,13,0,9,7.1,27,1,7,297,69.1,68.4,71.0,57.4,0,1,28,0,33.3,51.1,11.1,3,2,0,1,0,0,0.0,99,4.5
Cameron Towns,109006,QB,BUTLER,2,66.7,21,22,10.3,2.26,1,0,0.0,63.6,14,0,5,0.0,24,0,7,127,25.6,53.5,50.3,64.3,0,1,24,0,20.0,64.6,4.2,1,1,0,0,0,2,8.3,150,6.8
Eric Schmid,66632,QB,SM HOUSTON,1,76.2,21,22,9.0,2.36,0,0,0.0,63.6,14,0,6,12.5,24,2,10,281,69.6,69.1,66.8,66.4,0,0,27,0,0.0,105.1,0.0,0,2,0,1,1,0,0.0,184,8.4
Tarrin Earle,102345,QB,BUCKNELL,3,58.8,17,22,4.1,2.39,0,0,0.0,45.5,10,0,10,0.0,22,0,4,125,73.6,49.2,47.7,57.0,1,0,24,0,0.0,53.8,0.0,0,0,0,4,0,0,0.0,73,3.3
Jonah O'Brien,104758,QB,E ILLINOIS,1,60.0,20,21,8.7,3.02,0,0,0.0,57.1,12,0,8,0.0,24,0,4,158,25.6,30.8,30.9,53.8,0,1,24,0,12.5,46.5,4.2,1,2,0,1,0,3,12.5,84,4.0
Clay Beathard,40107,QB,LIUSHAR,1,50.0,20,20,9.5,2.77,0,0,0.0,45.0,9,0,9,10.0,23,1,3,1298,21.3,41.7,41.2,53.7,0,1,27,0,22.2,33.5,8.7,2,1,0,0,0,2,7.4,71,3.6
Cole Johnson,29785,QB,JAMES MAD,6,84.2,19,20,6.0,2.44,0,0,0.0,70.0,14,0,4,12.5,23,2,5,197,69.9,78.7,83.5,55.7,0,0,23,0,25.0,124.2,4.3,1,2,0,1,3,0,0.0,116,5.8
Tyler Huff,142567,,PRESBYTERN,1,63.2,19,20,12.9,2.83,1,1,5.0,55.0,11,0,15,8.3,28,1,8,271,20.6,50.2,59.1,46.2,0,2,28,0,26.7,31.5,14.3,4,4,0,0,0,2,7.1,111,5.6
Tyrie Adams,29373,QB,W CAROLINA,1,55.6,18,19,7.7,2.82,0,0,0.0,52.6,10,0,10,0.0,24,0,8,344,30.0,36.4,27.0,73.2,0,4,24,0,30.0,28.7,12.5,3,2,0,1,0,4,16.7,102,5.4
Brandon Thompson,142568,,PRESBYTERN,1,52.9,17,18,21.1,2.64,0,0,0.0,50.0,9,0,11,0.0,22,0,7,271,24.8,62.4,61.9,,0,0,22,0,36.4,77.1,18.2,4,0,0,1,0,1,4.5,144,8.0
Jaylon Banks,63571,QB,E ILLINOIS,2,64.7,17,18,2.5,2.16,1,0,0.0,55.6,10,0,6,9.1,23,1,3,158,36.0,55.6,52.7,60.4,0,0,23,0,66.7,60.9,17.4,4,1,0,0,0,0,0.0,36,2.0
Jake Froschauer,64184,QB,COLGATE,3,62.5,16,17,8.4,3.12,1,0,0.0,52.9,9,0,19,10.0,25,1,5,142,29.1,45.9,58.2,41.2,0,0,25,0,26.3,85.4,20.0,5,3,0,0,1,1,4.0,80,4.7
Trazon Connley,75885,QB,PRVIEW A&M,1,58.8,17,17,14.3,2.56,0,0,0.0,52.9,9,0,6,10.0,21,1,6,270,68.7,52.1,49.1,61.9,0,0,22,0,16.7,97.4,4.8,1,3,0,0,1,2,9.1,129,7.6
Zion Webb,63555,QB,JVILLE ST,6,46.7,15,17,12.3,2.67,1,1,5.9,41.2,7,0,8,0.0,20,0,9,196,74.9,77.8,54.4,80.9,0,0,20,0,0.0,93.0,0.0,0,3,0,1,1,1,5.0,151,8.9
Jalani Eason,52172,QB,PORTLAND,3,76.9,13,15,12.4,2.71,0,1,5.3,53.3,8,1,4,20.0,18,2,5,269,71.3,77.4,82.6,59.2,0,1,22,1,25.0,76.5,5.6,1,2,1,1,1,0,0.0,128,8.5
Alec Beesmer,88634,QB,LEHIGH,1,84.6,13,15,9.5,3.0,0,0,0.0,53.3,8,0,10,27.3,19,3,5,205,67.1,70.4,67.3,64.3,1,0,21,0,30.0,92.1,15.8,3,1,0,1,1,0,0.0,84,5.6
Mark Waid,108943,QB,YNGTOWN ST,2,53.8,13,15,12.2,3.4,0,1,6.3,46.7,7,0,12,0.0,21,0,7,353,74.9,66.7,48.7,71.9,1,1,23,0,16.7,33.5,9.5,2,4,0,1,0,1,4.3,73,4.9
Zeb Noland,40508,QB,N DAK ST,5,76.9,13,14,7.2,2.17,0,1,7.1,64.3,9,0,3,10.0,14,1,6,250,22.7,52.7,61.0,56.4,1,0,14,0,0.0,115.2,0.0,0,0,0,0,1,2,14.3,120,8.6
Rasean McKay,88321,QB,FL A&M,2,72.7,11,14,5.2,2.25,0,0,0.0,57.1,8,0,7,0.0,15,0,2,164,66.4,53.4,52.8,,3,0,15,0,14.3,63.4,6.7,1,0,0,0,0,0,0.0,46,3.3
Charles Wright,60392,QB,GRAMBLING,2,46.2,13,13,17.5,3.14,0,1,7.7,38.5,5,0,7,16.7,16,1,4,177,69.5,51.2,46.4,62.5,0,2,16,0,14.3,40.4,6.3,1,2,0,0,1,1,6.3,63,4.8
Jake Jeffrey,40477,QB,CAL POLY,4,63.6,11,13,17.7,2.93,0,3,21.4,53.8,7,0,8,0.0,18,0,5,129,12.9,54.1,79.9,29.6,1,0,19,1,37.5,127.6,16.7,3,2,0,1,2,0,0.0,128,9.8
Ted Hefter,60611,QB,WM & MARY,2,58.3,12,13,11.0,2.2,0,1,7.7,46.2,6,0,7,14.3,14,1,1,348,66.2,41.2,39.1,,1,2,14,0,14.3,13.5,7.1,1,0,0,0,0,2,14.3,30,2.3
Jack Baltz,102370,QB,ILL STATE,3,18.2,11,12,12.9,3.29,0,0,0.0,16.7,2,0,10,0.0,20,0,3,188,30.0,29.6,25.1,63.8,0,3,22,0,50.0,0.0,25.0,5,3,0,1,0,4,18.2,13,1.1
Gunnar See,102372,QB,INDIANA ST,1,66.7,12,12,4.9,2.83,0,1,7.7,58.3,7,0,1,12.5,12,1,2,191,66.0,77.5,77.6,,0,0,13,0,0.0,68.4,0.0,0,0,0,0,0,0,0.0,51,4.3
Brendan Bognar,40277,QB,MURRAY ST,2,70.0,10,11,9.1,2.83,0,1,9.1,54.5,6,0,3,14.3,11,1,3,236,67.6,71.7,74.7,57.1,0,1,11,0,0.0,32.0,0.0,0,0,0,1,0,0,0.0,59,5.4
Noah Rothman,40679,QB,COLGATE,1,63.6,11,11,15.9,3.41,0,3,25.0,63.6,7,0,11,0.0,19,0,4,142,25.9,63.7,60.8,63.4,0,0,21,0,45.5,102.5,26.3,5,3,0,0,0,1,4.8,125,11.4
Caylin Newton,60402,QB,HOWARD,1,50.0,8,11,8.9,3.43,1,0,0.0,27.3,3,0,16,25.0,18,1,0,184,67.7,45.4,39.1,64.1,1,0,19,0,31.3,39.6,27.8,5,2,0,1,0,0,0.0,23,2.1
Shane Johnson,105565,QB,LAMAR,1,54.5,11,11,7.5,2.32,0,0,0.0,45.5,5,0,5,16.7,11,1,1,204,24.4,40.6,47.2,47.2,0,1,13,0,0.0,16.5,0.0,0,0,0,0,0,0,0.0,38,3.5
Joseph Brunell,109021,QB,GEORGETOWN,1,60.0,10,11,7.3,2.33,0,0,0.0,54.5,6,0,4,0.0,11,0,2,172,67.1,47.0,54.5,50.6,0,0,14,1,0.0,78.2,0.0,0,0,0,1,0,0,0.0,81,7.4
Luke Emge,109025,QB,HARVARD,2,50.0,10,11,16.9,3.36,0,0,0.0,45.5,5,0,7,0.0,15,0,5,179,68.8,48.2,48.2,54.9,1,1,15,1,0.0,32.4,0.0,0,4,0,0,0,1,6.7,80,7.3
Javon Williams Jr.,87540,QB,S ILLINOIS,6,60.0,10,10,15.5,3.31,0,2,15.4,60.0,6,0,7,0.0,14,0,7,295,68.9,90.6,72.2,83.5,0,1,17,0,28.6,104.2,14.3,2,2,0,0,2,2,11.8,160,16.0
Kyle Reid,60355,QB,CAL POLY,2,55.6,9,10,7.1,2.17,1,0,0.0,50.0,5,0,3,0.0,13,0,5,129,45.4,55.9,55.9,57.2,0,0,13,0,33.3,62.5,7.7,1,2,0,0,0,0,0.0,45,4.5
Tyriek Starks,22966,QB,PRVIEW A&M,2,40.0,10,10,16.9,2.95,0,0,0.0,30.0,3,0,6,25.0,13,1,2,270,71.6,51.8,50.0,58.0,0,1,14,0,33.3,51.3,15.4,2,1,0,0,1,1,7.7,73,7.3
Beau English,82066,QB,RICHMOND,2,88.9,9,10,-0.1,2.34,1,0,0.0,80.0,8,0,3,0.0,12,0,1,276,72.1,61.8,64.6,58.9,0,0,13,0,66.7,79.2,16.7,2,0,0,0,0,0,0.0,25,2.5
Devin Williams,41429,QB,TEXAS STHN,1,44.4,9,10,11.0,1.8,1,0,0.0,40.0,4,0,1,0.0,10,0,0,313,66.7,28.6,28.1,59.8,0,0,11,0,0.0,47.9,0.0,0,0,0,0,0,2,18.2,13,1.3
Drayton Arnold,40050,QB,CHATTNOOGA,2,70.0,10,10,8.4,3.27,0,0,0.0,50.0,5,0,4,28.6,13,2,4,137,66.2,56.1,55.9,58.2,0,2,14,0,0.0,19.2,0.0,0,3,0,0,0,2,14.3,36,3.6
Jacob Cheshire,108966,QB,LIUSHAR,1,55.6,9,10,7.2,2.09,1,0,0.0,40.0,4,0,2,20.0,10,1,1,1298,71.1,42.2,38.5,52.9,0,1,10,0,0.0,10.0,0.0,0,0,0,0,0,1,10.0,34,3.4
Kevin Yeager,102371,QB,INCAR WORD,1,70.0,10,10,14.3,2.17,0,1,10.0,40.0,4,0,2,42.9,10,3,3,189,65.4,50.6,50.2,,0,0,10,0,0.0,61.3,0.0,0,0,0,0,0,2,20.0,62,6.2
Willie Miller,104799,QB,TENN TECH,3,88.9,9,9,4.7,2.15,0,0,0.0,77.8,7,0,2,12.5,10,1,3,309,33.8,60.3,65.1,57.0,0,0,13,0,50.0,84.3,10.0,1,0,0,0,0,0,0.0,38,4.2
Luke Ward,34972,QB,TENN TECH,1,77.8,9,9,11.6,2.53,0,0,0.0,77.8,7,0,4,0.0,9,0,5,309,65.1,68.5,68.1,,0,0,9,0,0.0,144.7,0.0,0,0,0,0,2,0,0.0,83,9.2
Nick Orlando,109004,QB,BUTLER,1,66.7,6,8,5.7,2.81,0,0,0.0,50.0,4,0,5,0.0,9,0,2,127,50.0,74.2,58.3,71.6,0,0,10,0,0.0,65.1,0.0,0,1,0,2,0,0,0.0,41,5.1
Dresser Winn,63583,QB,TENN MARTN,1,75.0,8,8,6.1,2.56,0,0,0.0,62.5,5,0,3,16.7,9,1,3,310,18.6,50.9,63.4,46.9,0,0,9,0,0.0,84.9,0.0,0,1,0,0,0,0,0.0,59,7.4
Micheal Hughes,21041,QB,TENN STATE,1,87.5,8,8,0.5,1.85,0,0,0.0,87.5,7,0,0,0.0,8,0,3,308,68.4,53.5,52.2,58.8,0,0,10,0,,158.3,0.0,0,0,0,0,1,0,0.0,100,12.5
Justin Miller,103941,QB,SO UTAH,1,87.5,8,8,1.9,2.43,0,0,0.0,87.5,7,0,1,0.0,8,0,2,298,64.9,41.8,40.8,,0,0,8,0,0.0,135.9,0.0,0,0,0,0,1,1,12.5,57,7.1
Preston Weeks,77658,QB,STF AUSTIN,1,87.5,8,8,2.3,2.4,0,0,0.0,62.5,5,0,3,28.6,9,2,2,301,65.6,78.2,73.2,64.9,0,0,11,0,33.3,78.1,11.1,1,0,0,0,0,0,0.0,46,5.8
Ryan Stover,40659,QB,TOWSON,4,57.1,7,8,7.9,2.78,0,0,0.0,50.0,4,0,2,0.0,8,0,4,317,72.6,71.4,68.7,68.2,0,0,8,1,0.0,76.6,0.0,0,0,0,1,0,0,0.0,63,7.9
Michael McGovern,108995,QB,BROWN,3,57.1,7,8,13.4,2.67,1,0,0.0,37.5,3,0,2,25.0,9,1,2,123,72.3,52.9,49.9,60.9,0,1,9,0,50.0,12.0,11.1,1,0,0,0,0,1,11.1,35,4.4
Miller Mosley,64159,QB,WOFFORD,2,66.7,6,7,4.2,2.82,0,0,0.0,42.9,3,0,4,25.0,11,1,2,350,23.0,29.0,33.7,44.5,1,1,11,1,0.0,10.7,0.0,0,4,0,0,0,1,9.1,21,3.0
Jesse Fiske,88628,QB,CAMPBELL,2,42.9,7,7,10.4,2.49,0,0,0.0,42.9,3,0,4,0.0,8,0,2,131,66.2,63.4,57.5,65.5,0,0,8,0,0.0,50.3,0.0,0,1,0,0,0,0,0.0,20,2.9
Harrison Frost,64187,QB,MERCER,1,85.7,7,7,14.6,2.24,0,2,28.6,71.4,5,0,3,16.7,7,1,5,219,6.4,63.1,92.1,26.7,0,1,7,0,0.0,113.7,0.0,0,0,0,0,1,1,14.3,92,13.1
Travis Jonsen,34463,WR,MONTANA ST,6,85.7,7,7,2.3,1.74,0,0,0.0,85.7,6,0,1,0.0,8,0,2,233,47.0,70.8,58.5,67.5,0,0,8,4,0.0,144.3,0.0,0,1,0,0,1,0,0.0,64,9.1
Ryan Humphries,104105,WR,SM HOUSTON,3,71.4,7,7,9.0,2.79,0,0,0.0,71.4,5,0,4,0.0,8,0,2,281,74.1,43.0,50.8,48.0,0,0,10,0,25.0,145.8,12.5,1,0,0,0,1,0,0.0,75,10.7
Emmett Clifford,54504,QB,HOLY CROSS,1,40.0,5,7,12.8,1.98,0,1,14.3,28.6,2,0,1,0.0,8,0,1,181,17.8,49.4,49.3,59.1,0,0,8,0,100.0,39.6,12.5,1,0,0,2,0,1,12.5,16,2.3
Jett Even,90453,QB,ALABAMA ST,2,42.9,7,7,16.0,2.3,0,0,0.0,42.9,3,0,1,0.0,9,0,2,105,65.4,51.6,52.4,57.8,0,1,10,0,100.0,20.8,11.1,1,1,0,0,0,1,10.0,38,5.4
Hunter Rodrigues,78490,QB,UC DAVIS,2,66.7,6,6,10.0,2.5,0,0,0.0,50.0,3,0,1,25.0,7,1,2,322,65.9,46.0,44.6,60.0,0,0,7,0,100.0,66.0,14.3,1,0,0,0,0,0,0.0,32,5.3
Chance Thrasher,54512,QB,E TENN ST,2,100.0,5,6,5.8,1.96,1,0,0.0,66.7,4,0,4,20.0,9,1,1,157,19.6,42.8,53.5,55.4,0,0,9,2,25.0,77.1,11.1,1,1,0,0,0,0,0.0,28,4.7
Nikhil Nayar,82126,QB,IDAHO,1,66.7,6,6,7.0,2.72,0,1,16.7,50.0,3,0,0,25.0,6,1,2,185,65.7,73.1,74.1,59.8,0,0,6,0,,63.9,0.0,0,0,0,0,0,0,0.0,29,4.8
Octavious Battle,104787,QB,TENN STATE,1,50.0,6,6,9.3,3.31,0,0,0.0,33.3,2,0,1,33.3,8,1,0,308,69.0,41.8,35.3,55.6,0,0,8,0,0.0,42.4,0.0,0,2,0,0,0,1,12.5,5,0.8
Earnest Edwards,42015,WR,MAINE,7,100.0,6,6,17.7,4.21,0,2,28.6,83.3,5,0,2,16.7,7,1,5,212,76.6,88.0,94.0,78.8,0,0,8,7,50.0,148.6,14.3,1,0,0,0,4,0,0.0,61,10.2
Chance Newman,78465,QB,VA MILT IN,2,33.3,6,6,14.7,2.17,0,0,0.0,33.3,2,0,2,0.0,6,0,1,336,68.0,38.4,40.1,53.3,0,1,6,0,0.0,2.8,0.0,0,0,0,0,0,1,16.7,9,1.5
Jack Schetelich,42121,QB,VILLANOVA,3,83.3,6,6,7.8,2.28,0,0,0.0,66.7,4,0,2,20.0,8,1,1,334,70.4,56.5,67.0,53.4,0,0,9,0,100.0,74.3,25.0,2,0,0,0,0,1,11.1,24,4.0
