player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Prince James Boyd Jr.,105243,DI,PURDUE,8,2,0,,0,0,273,60.0,59.2,20.8,61.2,60.2,76.7,0,3,0,,0.0,0,0,1,0.0,0,0,0,0,0,112,112,2,105,0,5,0,0,66,46,0,2,4,0,3,0,0,0,
Gio Richardson,105555,S,FIU,6,2,0,77.8,1,0,166,71.0,70.8,0.0,66.5,72.3,72.8,0,0,1,34,11.1,2,0,1,64.6,7,1,45,4,42,114,2,0,0,2,0,6,112,4,68,57,4,14,9,1,0,81,70,11.6
Kenny Ngaima,105785,DI,AIR FORCE,6,1,0,,0,0,101,,54.5,79.0,56.6,54.0,42.2,0,1,0,,33.3,1,0,0,0.0,0,1,0,0,0,55,55,23,32,0,0,0,0,26,29,0,1,1,0,2,0,0,0,
Will Derrick,105790,WR,LA MONROE,1,0,0,,0,0,209,,60.0,60.0,60.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Marquallius Turner Jr.,105793,S,LA TECH,4,0,0,80.0,1,0,208,30.3,31.9,86.9,,62.3,60.0,0,0,0,63,16.7,1,0,1,158.3,4,0,9,0,32,43,0,0,0,0,0,18,43,0,11,14,1,5,5,0,1,137,78,34.3
Trey Jones,105795,S,C MICHIGAN,12,4,0,54.5,0,0,134,59.4,64.9,83.1,57.5,76.2,85.2,0,0,0,31,4.0,1,0,1,122.3,6,0,106,3,182,318,3,0,0,3,0,132,315,5,131,72,6,20,11,0,2,93,17,15.5
Josh Ahern,105796,LB,VIRGINIA,11,6,0,71.4,0,1,335,50.6,44.6,0.8,62.2,44.2,41.9,1,2,0,19,21.9,7,0,1,133.3,5,0,215,0,78,241,11,0,0,11,0,0,230,28,135,15,14,19,7,3,1,54,26,10.8
Ken Savanah,105798,LB,HOUSTON,1,0,0,,0,0,182,60.0,60.1,61.7,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Ke'Shon Parker,105799,LB,C MICHIGAN,2,0,0,,0,0,134,,44.1,69.9,,57.1,,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,
Isaiah Cromarty,105809,CB,USF,7,6,0,73.3,0,0,327,48.7,49.0,84.5,,50.5,31.2,0,0,0,55,31.0,9,0,0,153.1,11,0,37,4,114,210,0,0,0,0,0,31,210,0,96,138,2,14,15,0,2,181,93,16.5
Jourdan Powell,105847,CB,UMASS,1,0,0,,0,0,216,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Marcus Robitaille,105891,S,CHARLOTTE,10,7,0,69.6,0,0,136,40.4,43.9,84.2,57.8,54.3,47.6,1,0,1,27,23.3,10,1,1,103.5,16,0,146,3,198,340,0,0,0,0,0,113,340,3,139,78,8,26,23,1,2,180,82,11.3
Michael Oppong,106021,CB,UMASS,2,0,0,0.0,0,0,216,60.0,45.5,68.2,,60.0,,0,0,0,,,0,0,0,39.6,0,0,2,4,1,6,0,0,0,0,0,0,6,0,5,0,0,0,1,0,0,0,0,
Isaiah Wingfield,106115,CB,WAKE,11,1,0,50.0,0,0,339,61.3,59.8,80.4,,52.3,48.9,0,0,0,29,21.4,3,0,1,73.6,6,0,23,159,108,191,3,0,0,3,0,3,188,0,83,3,2,10,12,0,0,86,11,14.3
Dorian Jackson,106202,CB,W MICHIGAN,13,4,0,34.5,1,0,347,66.0,61.2,54.4,55.7,48.3,32.5,0,0,2,75,27.0,10,11,6,68.4,20,0,109,518,372,684,51,0,0,51,0,0,633,4,308,5,9,23,58,0,4,403,117,20.2
Chris Agyemang,106325,DI,BALL ST,13,6,1,,0,0,117,53.9,57.1,62.6,63.3,56.4,70.5,2,9,0,,6.7,1,0,2,0.0,0,0,0,0,0,416,416,50,223,26,117,0,0,183,233,0,6,8,0,11,0,0,0,
Elijah Pierre,109110,DI,MICHIGAN,1,0,0,,0,0,222,,67.7,66.5,60.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
Spencer Rowland,110866,S,MICH STATE,1,0,0,0.0,0,0,223,66.4,62.2,73.7,,56.6,76.4,0,0,0,,0.0,0,0,0,39.6,0,0,1,0,12,22,0,0,0,0,0,20,22,0,10,1,0,1,1,0,0,0,0,
Quentin Frazier,120894,CB,HAWAII,13,11,0,67.8,2,1,180,44.9,54.0,16.2,85.6,69.6,58.4,2,8,0,65,19.2,14,2,5,101.7,40,0,83,27,390,757,146,0,0,146,0,4,611,40,327,496,21,48,59,10,1,531,335,13.3
Elijah Culp,121345,CB,TROY,12,1,0,64.7,0,0,318,61.0,61.3,82.7,54.7,62.2,59.4,0,0,1,42,16.2,6,3,1,125.7,22,0,30,335,205,373,0,0,0,0,0,4,373,2,166,4,8,30,34,0,4,349,79,15.9
TyQaze Leggs,121354,DI,MARSHALL,13,3,0,,0,0,214,61.7,63.0,30.1,62.0,64.0,65.0,1,5,0,,7.7,2,0,2,0.0,0,0,2,0,0,314,312,61,217,0,34,0,2,147,167,0,13,21,0,6,0,0,0,
Yam Banks,121407,CB,S ALABAMA,12,10,0,64.9,0,0,288,61.4,65.7,88.5,71.2,69.7,34.1,2,2,0,46,25.4,15,1,0,81.3,24,3,172,6,335,695,56,0,0,56,0,11,639,35,325,450,17,34,37,7,0,223,132,9.3
Zeke Chapman,121410,DI,S ALABAMA,12,5,0,,0,0,288,,54.9,79.5,57.6,53.8,37.2,0,1,0,,21.4,3,0,0,0.0,0,0,0,0,0,113,113,26,86,0,1,0,0,43,70,0,3,6,0,1,0,0,0,
Carlos Johnson Jr.,121424,DI,S ALABAMA,9,2,0,,0,0,288,,55.1,79.3,58.1,52.9,50.3,0,4,0,,30.0,3,0,0,0.0,0,2,0,0,0,134,134,9,112,0,13,0,0,78,56,0,6,5,0,6,0,0,0,
Darrell Luter Jr.,121428,CB,S ALABAMA,10,6,0,26.7,1,0,288,86.2,85.8,40.4,56.8,83.1,77.9,0,0,4,51,8.0,2,10,2,3.9,12,0,56,468,296,541,9,0,0,9,0,3,532,4,241,5,9,17,45,0,0,150,59,12.5
Terry Perry,121431,ED,S ALABAMA,10,4,0,0.0,0,0,288,51.0,68.5,83.0,64.8,72.0,69.1,1,1,0,,13.3,2,0,0,39.6,0,2,0,0,8,96,96,0,4,92,0,0,0,44,44,0,8,9,1,4,0,0,0,
CJ Thompson,121439,S,S ALABAMA,9,3,0,42.9,0,0,288,60.0,61.7,0.0,,72.0,86.4,0,0,0,11,0.0,0,0,1,50.9,3,0,33,0,87,144,0,0,0,0,0,78,144,0,57,33,1,7,7,0,0,22,26,7.3
Zyon Walker,121441,DI,S ALABAMA,1,1,0,,0,0,288,,69.1,71.2,60.0,67.5,69.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,9,9,0,8,0,1,0,0,1,8,0,0,0,0,0,0,0,0,
Quentin Wilfawn,121442,LB,S ALABAMA,10,4,0,100.0,0,0,288,68.1,71.5,80.9,64.7,70.4,58.1,4,4,0,17,17.1,7,0,0,91.1,8,2,253,0,115,272,9,0,0,9,0,3,263,39,118,7,22,30,8,10,0,47,33,5.9
Da'quan Bailey-Brown,121447,WR,SO MISS,1,0,0,,0,0,296,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kristin Booth,121448,ED,SO MISS,9,1,0,,0,0,296,60.0,63.7,79.0,55.7,68.0,75.8,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,2,101,101,0,35,39,27,0,0,48,51,0,2,3,0,2,0,0,0,
Natrone Brooks,121449,CB,SO MISS,10,1,0,32.0,0,0,296,85.4,84.5,82.7,73.0,71.8,61.3,0,1,1,49,14.3,3,6,0,41.3,8,0,33,283,163,334,3,0,0,3,0,0,331,3,168,14,6,17,25,1,0,175,73,21.9
Vinson Brown,121450,S,SO MISS,1,0,0,,0,0,296,63.1,63.3,71.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,8,14,0,0,0,0,0,13,14,0,6,0,0,0,0,0,0,0,0,
Averie Habas,121458,LB,SO MISS,12,8,1,88.9,0,0,296,58.7,62.8,90.0,67.3,59.0,71.1,2,3,1,28,11.1,4,0,0,58.1,8,3,137,2,80,388,244,0,4,230,10,0,144,104,204,4,19,24,9,8,0,67,59,8.4
Michael Pleas Jr.,121468,ED,SO MISS,12,5,0,100.0,0,0,296,39.3,45.7,88.4,52.0,46.1,47.3,1,5,0,19,16.7,4,0,0,158.3,2,0,1,0,23,351,343,0,7,310,26,0,8,156,172,5,11,15,2,6,1,37,5,18.5
Dominic Quewon,121469,ED,SO MISS,7,1,0,,0,0,296,60.8,72.9,80.6,76.7,64.8,66.9,1,3,0,,14.3,1,0,0,0.0,0,2,3,0,9,111,108,0,5,83,20,0,3,45,57,0,4,5,0,6,0,0,0,
Josh Ratcliff,121471,DI,SO MISS,12,7,0,,0,0,296,63.9,74.6,62.1,64.7,77.3,82.8,2,5,0,,3.6,1,0,1,0.0,0,1,0,0,3,407,407,38,321,11,37,0,0,194,210,0,15,20,0,8,0,0,0,
Rube Scott Rhea,121472,CB,SO MISS,1,0,0,,0,0,296,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jacob Batts,121480,ED,UAB,3,1,0,,0,0,321,,66.8,72.8,69.1,58.9,71.3,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,10,10,0,0,7,3,0,0,7,3,0,0,0,0,2,0,0,0,
Tamarious Brown,121482,LB,UAB,1,0,0,,0,0,321,61.2,62.4,68.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,0,
Montaj Cook,121484,DI,UAB,1,0,0,,0,0,321,60.0,60.8,69.4,59.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,4,3,1,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,
Colby Dempsey,121487,CB,UAB,4,0,0,,0,0,321,63.5,64.9,72.2,,62.6,74.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,18,2,19,0,0,0,0,0,0,19,0,17,0,0,1,0,0,0,0,0,
Isaiah Forte,121489,DI,UAB,9,2,0,,0,0,321,,56.2,79.8,52.9,58.4,78.1,0,2,0,,9.1,1,0,0,0.0,0,0,0,0,0,100,100,49,39,0,12,0,0,49,51,0,8,8,0,2,0,0,0,
Andre' Howard,121490,LB,UAB,1,1,0,,0,0,321,60.5,65.3,64.9,,63.1,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,4,0,2,4,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,
Mac McWilliams,121497,CB,UAB,8,2,0,61.5,0,0,321,74.0,75.7,12.7,91.1,72.6,54.3,0,1,0,44,20.0,6,5,1,98.4,16,0,10,287,180,305,0,0,0,0,0,2,305,2,123,5,9,22,26,1,1,201,91,12.6
Kelle Sanders,121501,ED,UAB,13,7,0,75.0,0,0,321,58.4,67.1,63.7,66.7,68.9,62.4,2,12,0,13,20.5,8,1,2,88.5,6,2,52,0,59,395,295,0,0,295,0,0,100,144,192,47,20,24,8,16,0,46,34,7.7
Gralyn Stokes,121503,DI,UAB,1,0,0,,0,0,321,,68.2,69.8,,64.8,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
Taylon Doss,121516,CB,ARK STATE,10,8,0,56.4,0,1,113,44.4,45.7,86.7,,51.8,29.7,0,0,0,39,28.8,17,4,2,105.5,22,0,127,5,214,385,1,0,0,1,0,23,384,0,171,229,9,34,39,0,3,288,108,13.1
Kenneth Harris,121523,CB,ARK STATE,9,0,0,50.0,1,0,113,72.0,66.0,22.7,,44.2,69.5,0,0,2,34,9.1,1,4,2,78.1,12,0,11,321,154,365,1,0,0,1,0,0,364,0,211,31,2,10,24,0,4,170,45,14.2
CJ Harris,121524,LB,ARK STATE,5,1,0,,0,0,113,62.0,54.9,75.1,53.9,49.7,73.1,0,0,0,,0.0,0,0,0,0.0,0,0,21,0,20,37,13,0,0,13,0,1,24,8,9,2,0,0,0,0,0,0,0,
Fred Hervey,121526,LB,ARK STATE,2,1,0,100.0,0,0,113,60.4,62.5,68.5,58.0,62.7,27.0,0,0,0,4,50.0,1,0,0,83.3,1,0,14,0,2,15,0,0,0,0,0,0,15,2,11,1,0,0,1,0,0,4,4,4.0
Deris Jackson,121528,DI,ARK STATE,3,1,0,,0,0,113,,47.0,0.0,59.5,52.9,22.7,0,0,0,,50.0,1,0,1,0.0,0,0,0,0,0,29,29,7,21,0,1,0,0,7,22,0,0,0,0,0,0,0,0,
Quinton Lee,121531,ED,ARK STATE,1,0,0,,0,0,113,,36.1,71.3,56.3,41.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,8,8,0,2,6,0,0,0,3,5,0,0,0,0,0,0,0,0,
Trevian Thomas,121544,S,ARK STATE,3,1,0,100.0,0,0,113,56.4,58.0,74.8,,62.9,78.0,0,0,0,23,0.0,0,0,0,118.8,2,0,15,0,22,31,0,0,0,0,0,5,31,0,9,11,0,1,2,0,0,37,5,18.5
Deante Bernard,121554,CB,ARMY,1,0,0,100.0,0,0,114,51.5,52.8,71.3,,60.0,75.3,0,0,0,4,0.0,0,0,0,83.3,1,0,2,0,3,6,0,0,0,0,0,0,6,0,3,4,0,1,1,0,0,4,1,4.0
Nikai Butler,121560,DI,ARMY,2,0,0,,0,0,114,,59.1,73.3,58.7,59.5,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,11,11,6,0,2,3,0,0,5,6,0,0,0,0,0,0,0,0,
Jimmy Ciarlo,121563,LB,ARMY,8,1,0,100.0,0,0,114,51.8,52.2,76.1,51.3,56.6,24.6,0,0,0,20,50.0,3,1,1,118.8,1,0,27,0,14,54,15,0,0,15,0,0,39,6,34,8,1,2,1,0,0,20,15,20.0
Isaiah Filisi,121568,DI,ARMY,2,0,0,,0,0,114,,51.2,76.9,57.2,50.9,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,22,22,15,6,0,1,0,0,11,11,0,0,0,0,0,0,0,0,
Keeron Henderson,121575,ED,ARMY,1,0,0,,0,0,114,60.0,69.2,74.1,63.7,63.1,,0,1,0,,,0,0,0,0.0,0,0,1,0,1,11,10,0,0,10,0,0,1,6,4,0,0,0,0,1,0,0,0,
Austin Hill,121576,DI,ARMY,5,1,0,,0,0,114,,54.1,77.4,53.0,56.2,39.7,0,0,0,,33.3,1,0,0,0.0,0,0,1,0,0,79,78,4,4,4,66,0,1,39,40,0,0,1,0,0,0,0,0,
Jaylen Jacobs,121579,ED,ARMY,13,2,0,50.0,0,0,114,66.2,60.7,52.0,66.7,50.1,55.8,1,3,1,23,23.1,3,0,1,52.1,1,3,2,1,47,230,222,0,0,222,0,0,8,93,90,4,6,8,2,7,0,23,6,23.0
Cameron Jones,121581,CB,ARMY,11,5,0,64.5,0,1,114,67.6,68.1,23.4,66.0,70.2,71.7,1,0,2,54,13.8,4,1,1,87.7,20,0,53,312,177,371,3,0,0,3,0,3,368,3,191,0,9,20,31,1,2,277,88,13.9
Spencer Jones,121582,LB,ARMY,6,4,0,100.0,0,1,114,54.7,52.1,81.1,56.7,50.6,54.9,0,2,0,80,16.0,4,0,0,158.3,6,0,221,0,119,232,5,0,2,3,0,1,227,11,102,5,12,17,6,2,1,146,90,24.3
Leo Lowin,121586,S,ARMY,11,6,0,61.9,0,0,114,45.2,52.8,83.7,58.5,62.0,49.1,0,4,0,22,19.5,8,0,0,75.7,13,1,324,1,189,340,11,0,0,11,0,1,329,30,121,3,16,27,21,5,0,111,66,8.5
Bo Nicolas-Paul,121595,CB,ARMY,4,2,0,40.0,0,0,114,90.5,87.8,79.6,,55.1,48.1,0,0,1,18,25.0,1,0,0,20.0,2,0,1,38,29,43,0,0,0,0,0,0,43,0,14,0,0,1,5,0,0,29,7,14.5
Jonzell Prudhomme,121603,LB,ARMY,3,1,0,100.0,0,0,114,65.3,71.9,75.9,62.5,73.2,78.0,1,1,0,5,0.0,0,0,0,87.5,1,0,36,0,19,41,4,0,0,4,0,0,37,7,15,1,0,2,1,2,0,5,1,5.0
Tyrell Robinson,121607,HB,ARMY,4,0,0,,0,0,114,58.8,58.6,60.0,,60.1,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,
Daelan Smith,121609,CB,ARMY,1,0,0,,0,0,114,62.5,63.5,68.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,5,3,6,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,
Emmanuel Balogun,121719,ED,MARSHALL,8,2,2,,0,0,214,60.0,53.5,80.4,65.0,45.7,32.5,0,2,0,,22.2,2,0,0,0.0,0,0,0,0,1,109,108,0,12,73,23,0,1,49,59,1,4,5,0,2,0,0,0,
Abraham Beauplan,121720,LB,MARSHALL,13,33,0,75.0,0,1,214,58.9,76.0,86.3,79.0,81.1,74.7,5,5,0,22,10.9,12,0,0,109.0,18,2,432,0,246,646,97,0,0,97,0,1,549,69,331,116,39,65,24,12,1,176,96,9.8
Charles Bell VI,121721,S,MARSHALL,1,0,0,,0,0,214,62.0,72.6,70.6,,75.8,82.8,0,0,0,,0.0,0,0,0,0.0,0,0,8,0,4,13,0,0,0,0,0,4,13,0,9,1,2,5,0,0,0,0,0,
Chancellor Bright,121722,CB,MARSHALL,1,1,0,,0,0,214,64.2,64.9,71.5,,60.3,73.5,0,0,0,,0.0,0,0,0,0.0,0,0,1,10,4,11,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,
Jayshaun Coffman,121726,DI,MARSHALL,5,5,0,,0,0,214,,70.0,80.5,68.6,67.3,79.3,1,4,0,,0.0,0,0,0,0.0,0,1,0,0,0,120,120,53,67,0,0,0,0,48,72,0,6,7,0,6,0,0,0,
JoJo Evans,121728,S,MARSHALL,6,0,0,16.7,0,0,214,57.9,53.7,0.0,,54.7,60.6,0,0,0,19,16.7,2,1,1,40.3,1,0,20,0,32,73,4,0,0,4,0,23,69,0,41,26,4,10,6,0,0,19,12,19.0
Charlie Gray,121730,LB,MARSHALL,13,9,0,80.0,0,2,214,73.4,77.8,83.7,83.0,72.1,65.9,3,8,0,27,14.8,8,0,0,126.8,12,2,214,0,131,366,66,0,0,66,0,0,300,41,194,86,28,37,15,13,3,74,61,6.2
CJ Miller,121740,ED,MARSHALL,2,1,0,,0,0,214,60.0,63.7,75.3,63.1,61.0,72.2,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,17,16,0,0,15,1,0,1,7,9,1,0,0,0,1,0,0,0,
Cameron Moore,121741,CB,MARSHALL,1,2,0,,0,0,214,62.0,66.6,70.1,,67.2,77.0,0,0,0,,0.0,0,0,0,0.0,0,0,1,9,3,10,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,
Raymeco Mucker,121742,DI,MARSHALL,3,1,0,,0,0,214,,59.6,78.0,63.5,56.7,70.1,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,55,55,21,33,0,1,0,0,23,32,0,0,0,0,3,0,0,0,
Keylin Roach,121746,CB,MARSHALL,1,0,0,0.0,0,0,214,92.7,94.3,68.5,,60.0,,0,0,1,,,0,0,0,0.0,0,0,1,5,4,6,0,0,0,0,0,0,6,0,2,0,0,0,1,0,0,0,0,
Daytione Smith,121749,CB,MARSHALL,5,0,0,100.0,0,0,214,62.7,64.8,76.6,73.2,61.2,60.9,0,0,0,15,16.7,1,0,0,118.8,1,1,17,31,38,76,1,0,0,1,0,7,75,1,37,20,5,5,1,1,0,15,4,15.0
John Cartwright,121756,DI,MEMPHIS,6,3,0,,0,0,218,43.5,56.6,83.1,69.8,49.7,65.3,1,5,0,,9.1,1,0,0,0.0,0,1,2,0,2,167,165,135,24,2,4,0,2,90,75,0,7,7,0,7,0,0,0,
Koby Drake,121761,WR,MEMPHIS,1,0,0,,0,0,218,60.0,62.4,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Joshua Hastings,121766,S,MEMPHIS,1,0,0,,0,0,218,62.3,68.2,69.0,,64.3,76.4,0,0,0,,0.0,0,0,0,0.0,0,0,6,0,4,7,0,0,0,0,0,1,7,0,3,0,1,1,0,0,0,0,0,
Cam'Ron Jackson,121769,DI,MEMPHIS,10,2,0,,0,0,218,60.0,61.8,76.9,65.5,57.7,78.6,0,1,0,,0.0,0,0,0,0.0,0,2,0,0,0,69,69,0,23,4,42,0,0,26,43,0,4,5,0,3,0,0,0,
Meonta Kimbrough,121772,DI,MEMPHIS,2,0,0,,0,0,218,,62.2,71.1,58.8,61.7,70.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,5,5,5,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,
Davian Mayo,121776,LB,MEMPHIS,1,0,0,,0,0,218,61.7,63.0,67.0,,60.3,,0,0,0,,,0,0,0,0.0,0,0,7,0,4,7,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,
Sylvonta Oliver,121782,CB,MEMPHIS,9,5,0,50.0,0,0,218,64.8,66.2,80.7,63.1,68.4,61.0,1,0,1,46,15.0,3,3,1,53.0,12,0,19,176,112,199,2,0,0,2,0,0,197,3,84,2,3,12,24,1,0,153,33,12.8
Kajuan Robinson,121784,DI,MEMPHIS,7,1,0,,0,0,218,,71.5,80.3,68.8,68.8,75.9,0,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,77,77,68,9,0,0,0,0,28,49,0,3,3,0,2,0,0,0,
Maurice White,121792,ED,MEMPHIS,11,0,0,,0,0,218,60.0,56.4,44.7,66.4,43.9,61.2,0,8,0,,22.2,2,0,1,0.0,0,4,0,0,1,220,220,3,36,65,116,0,0,130,89,0,8,7,0,12,0,0,0,
Johnathan Butler,121796,LB,MIDDLE TN,10,12,0,77.8,1,1,224,53.0,50.3,22.9,51.2,55.1,47.0,3,7,0,18,19.6,11,0,2,90.3,14,0,494,2,254,561,63,0,0,62,1,0,498,103,204,2,21,33,18,10,0,102,47,7.3
Devyn Curtis,121800,LB,MIDDLE TN,4,2,0,100.0,0,0,224,62.8,73.3,79.0,53.3,81.9,81.7,0,0,0,12,0.0,0,0,0,116.7,1,0,93,0,38,95,0,0,0,0,0,0,95,6,51,2,4,5,1,0,0,12,0,12.0
Vincent Dinkins,121802,DI,MIDDLE TN,9,1,0,,0,0,224,57.6,46.7,76.6,66.6,40.8,74.2,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,2,57,57,3,54,0,0,0,0,25,30,0,3,2,0,2,0,0,0,
Tyrece Edwards,121803,DI,MIDDLE TN,4,0,0,,0,0,224,59.7,54.6,71.9,57.8,61.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,11,11,0,8,2,1,0,0,6,4,0,0,0,0,0,0,0,0,
Drew Francis,121804,LB,MIDDLE TN,2,0,0,,0,0,224,60.9,54.0,66.4,,53.1,40.2,0,0,0,,50.0,1,0,0,0.0,0,0,12,0,2,12,0,0,0,0,0,0,12,0,10,0,1,1,0,0,0,0,0,
Davon Martin,121813,CB,MIDDLE TN,4,0,0,0.0,0,0,224,54.1,50.5,73.7,47.2,61.2,26.9,0,1,0,,100.0,1,0,0,39.6,0,0,0,15,6,18,1,0,0,1,0,0,17,1,11,2,0,0,2,1,0,0,0,
Ralph Mency,121814,ED,MIDDLE TN,7,0,0,,0,0,224,,65.7,78.1,55.1,72.0,73.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,46,46,0,2,42,2,0,0,23,23,0,2,2,0,1,0,0,0,
James Shellman IV,121822,ED,MIDDLE TN,1,0,0,,0,0,224,,60.0,66.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Deidrick Stanley II,121824,CB,MIDDLE TN,7,2,0,57.7,0,2,224,71.7,69.9,1.5,73.4,58.1,31.0,0,2,1,35,37.5,6,2,1,84.6,15,1,29,6,147,210,12,0,0,12,0,28,198,9,54,135,8,8,26,3,2,155,67,10.3
Donald Berniard Jr.,121832,DI,NAVY,12,9,0,,0,0,237,56.3,55.1,86.1,61.9,51.0,56.7,2,3,0,,14.3,3,0,0,0.0,0,1,0,0,2,395,395,217,177,0,1,0,0,168,225,0,9,9,0,6,0,0,0,
Jacob Busic,121837,ED,NAVY,12,3,1,,0,0,237,57.0,55.0,86.9,54.4,56.0,74.5,1,9,0,,7.1,2,0,0,0.0,0,2,0,0,7,585,584,0,48,381,155,0,1,280,298,0,20,23,0,12,0,0,0,
Willie Collins V,121838,CB,NAVY,5,2,0,40.0,0,0,237,65.7,63.4,77.3,,52.0,83.4,0,0,0,22,0.0,0,1,0,102.5,2,0,21,90,67,112,0,0,0,0,0,0,112,0,45,1,0,6,5,0,1,33,4,16.5
Clay Cromwell,121840,DI,NAVY,12,2,0,,0,2,237,56.8,59.8,84.9,67.2,52.9,79.5,1,9,0,,8.3,1,0,0,0.0,0,3,1,0,2,339,337,189,145,0,3,0,2,183,154,0,11,9,0,13,0,0,0,
Aaron Davis,121842,ED,NAVY,1,0,0,,0,0,237,,59.8,65.6,59.4,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
Will Harbour,121848,LB,NAVY,6,4,0,50.0,0,0,237,47.9,53.7,84.3,65.7,56.4,69.3,1,0,0,30,8.7,2,0,0,100.0,5,0,121,0,55,182,43,0,0,43,0,0,139,18,109,17,10,17,10,1,1,55,22,11.0
Johnny Hodges,121850,LB,NAVY,9,13,0,75.9,0,2,237,55.7,61.8,87.3,60.7,65.3,49.7,1,2,1,32,19.0,11,3,1,83.0,22,1,246,3,158,407,113,0,0,113,0,1,294,43,206,44,21,34,29,4,0,223,81,10.1
Xavier McDonald,121857,LB,NAVY,7,2,0,80.0,0,0,237,58.6,58.1,83.9,60.4,55.9,57.3,0,1,0,16,18.8,3,1,0,105.8,4,0,19,0,51,120,28,0,0,28,0,0,92,8,61,72,8,11,5,1,0,47,31,11.8
Max Meeuwsen,121859,ED,NAVY,2,0,0,,0,0,237,,66.9,73.8,60.2,67.4,71.1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,0,0,13,2,0,0,9,6,0,1,1,0,1,0,0,0,
